t,y
1.294784580498866203e-02,-1.978524889399082776e+00
1.297052154195011374e-02,-3.259749347693773558e+00
1.299319727891156545e-02,-4.243363729531576034e+00
1.301587301587301543e-02,-4.839565562342166061e+00
1.303854875283446714e-02,-4.993922540411112720e+00
1.306122448979591885e-02,-4.692342110248814535e+00
1.308390022675737056e-02,-3.962358098939797735e+00
1.310657596371882054e-02,-2.870616918292506092e+00
1.312925170068027225e-02,-1.516792850463781983e+00
1.315192743764172396e-02,-2.448794007720300064e-02
1.317460317460317568e-02,1.470052681384327320e+00
1.319727891156462565e-02,2.830379765473182818e+00
1.321995464852607736e-02,3.932297552233676718e+00
1.324263038548752908e-02,4.675202651101787232e+00
1.326530612244897905e-02,4.991268974948860127e+00
1.328798185941043077e-02,4.851640156989491359e+00
1.331065759637188248e-02,4.269064092462194537e+00
1.333333333333333419e-02,3.296729075500339334e+00
1.335600907029478417e-02,2.023407790097011993e+00
1.337868480725623588e-02,5.653525012832667507e-01
1.340136054421768759e-02,-9.443185969640993660e-01
1.342403628117913930e-02,-2.367774867055906007e+00
1.344671201814058928e-02,-3.575056951940429606e+00
1.346938775510204099e-02,-4.455941863509655043e+00
1.349206349206349270e-02,-4.930006171027062400e+00
1.351473922902494441e-02,-4.953968536034784265e+00
1.353741496598639439e-02,-4.525641231649133900e+00
1.356009070294784610e-02,-3.684129878643348732e+00
1.358276643990929781e-02,-2.506263162721152682e+00
1.360544217687074779e-02,-1.099578494275970542e+00
1.362811791383219950e-02,4.074959909456457585e-01
1.365079365079365122e-02,1.877366722109752528e+00
1.367346938775510293e-02,3.175836773617245257e+00
1.369614512471655290e-02,4.184357836967382838e+00
1.371882086167800462e-02,4.810853498068929035e+00
1.374149659863945633e-02,4.998125671513211188e+00
1.376417233560090804e-02,4.729076697353903569e+00
1.378684807256235802e-02,4.028270331030437745e+00
1.380952380952380973e-02,2.959689110466981354e+00
1.383219954648526144e-02,1.620892849266363456e+00
1.385487528344671315e-02,1.341115765372794533e-01
1.387755102040816313e-02,-1.364913875817221012e+00
1.390022675736961484e-02,-2.739324801221592054e+00
1.392290249433106655e-02,-3.863639606779222913e+00
1.394557823129251653e-02,-4.635210088731423816e+00
1.396825396825396824e-02,-4.983593054785776744e+00
1.399092970521541995e-02,-4.876981678678927956e+00
1.401360544217687167e-02,-4.325109414247425121e+00
1.403628117913832164e-02,-3.378361346138351706e+00
1.405895691609977335e-02,-2.123174109467401038e+00
1.408163265306122507e-02,-6.741443586482064321e-01
1.410430839002267678e-02,8.364337300092055116e-01
1.412698412698412676e-02,2.270646712093138841e+00
1.414965986394557847e-02,3.497553159375667242e+00
1.417233560090703018e-02,4.405138409796784948e+00
1.419501133786848016e-02,4.910541332957144789e+00
1.421768707482993187e-02,4.967619423234454601e+00
1.424036281179138358e-02,4.571161539218883796e+00
1.426303854875283529e-02,3.757363672868196502e+00
1.428571428571428527e-02,2.600524311394979193e+00
1.430839002267573698e-02,1.206261100235213934e+00
1.433106575963718869e-02,-2.981318847126505078e-01
1.435374149659864040e-02,-1.775305889444658058e+00
1.437641723356009038e-02,-3.090397210774779246e+00
1.439909297052154209e-02,-4.123340043960824985e+00
1.442176870748299380e-02,-4.779828305077260531e+00
1.444444444444444552e-02,-4.999925630697108048e+00
1.446712018140589549e-02,-4.763537475222334727e+00
1.448979591836734721e-02,-4.092245711834109123e+00
1.451247165532879892e-02,-3.047338240833139533e+00
1.453514739229024889e-02,-1.724213499082325018e+00
1.455782312925170061e-02,-2.436707301900353229e-01
1.458049886621315232e-02,1.259118799697508173e+00
1.460317460317460403e-02,2.646952729544302496e+00
1.462585034013605401e-02,3.793123966897659738e+00
1.464852607709750572e-02,4.592988849562592790e+00
1.467120181405895743e-02,4.973520950199137758e+00
1.469387755102040914e-02,4.899978276253598608e+00
1.471655328798185912e-02,4.379075160173507619e+00
1.473922902494331083e-02,3.458369251234127084e+00
1.476190476190476254e-02,2.221919575675364911e+00
1.478458049886621425e-02,7.826120775465914559e-01
1.480725623582766423e-02,-7.281466934843168204e-01
1.482993197278911594e-02,-2.172426796984263664e+00
1.485260770975056765e-02,-3.418367692101636379e+00
1.487528344671201763e-02,-4.352216901113318492e+00
1.489795918367346934e-02,-4.888715434799884463e+00
1.492063492063492106e-02,-4.978881806366222129e+00
1.494331065759637277e-02,-4.614483965469342586e+00
1.496598639455782274e-02,-3.828790871689472297e+00
1.498866213151927446e-02,-2.693535089948146943e+00
1.501133786848072617e-02,-1.312363718216577047e+00
1.503401360544217788e-02,1.886244323094411479e-01
1.505668934240362786e-02,1.672391463744868911e+00
1.507936507936507957e-02,3.003471739757817449e+00
1.510204081632653128e-02,4.060339688759222909e+00
1.512471655328798299e-02,4.746504900733635068e+00
1.514739229024943297e-02,4.999321552516106770e+00
1.517006802721088468e-02,4.795707874608087451e+00
1.519274376417233639e-02,4.154253481052283092e+00
1.521541950113378637e-02,3.133522166407154419e+00
1.523809523809523808e-02,1.826705121832080891e+00
1.526077097505668979e-02,3.531127233919992836e-01
1.528344671201814151e-02,-1.152718320844718480e+00
1.530612244897959148e-02,-2.553307964284036835e+00
1.532879818594104319e-02,-3.720784537540265724e+00
1.535147392290249491e-02,-4.548559234184445188e+00
1.537414965986394662e-02,-4.961057504004155128e+00
1.539682539682539660e-02,-4.920618892613127571e+00
1.541950113378684831e-02,-4.430935382720509352e+00
1.544217687074830002e-02,-3.536714321816714079e+00
1.546485260770975173e-02,-2.319596710456899302e+00
1.548752834467120171e-02,-8.907035051127425440e-01
1.551020408163265342e-02,6.195095533803833820e-01
1.553287981859410513e-02,2.073162347300637531e+00
1.555555555555555511e-02,3.337538623649154879e+00
1.557823129251700682e-02,4.297202782894656181e+00
1.560090702947845853e-02,4.864538970766342452e+00
1.562358276643991024e-02,4.987750270311599010e+00
1.564625850340136196e-02,4.655587680344458690e+00
1.566893424036281193e-02,3.898377131865297773e+00
1.569160997732426191e-02,2.785250777438450065e+00
1.571428571428571536e-02,1.417835332529356673e+00
1.573696145124716533e-02,-7.902628652034607293e-02
1.575963718820861878e-02,-1.568672927771608716e+00
1.578231292517006876e-02,-2.915102155603846334e+00
1.580498866213151873e-02,-3.995387062854543370e+00
1.582766439909297218e-02,-4.710899307418284998e+00
1.585034013605442216e-02,-4.996313727419829043e+00
1.587301587301587213e-02,-4.825572427512660134e+00
1.589569160997732558e-02,-4.214263824442762818e+00
1.591836734693877556e-02,-3.218199448697101062e+00
1.594104308390022554e-02,-1.928318438044520189e+00
1.596371882086167898e-02,-4.623849348325837494e-01
1.598639455782312896e-02,1.045763598165279973e+00
1.600907029478458241e-02,2.458435531213687852e+00
1.603174603174603238e-02,3.646656100562428282e+00
1.605442176870748236e-02,4.501942605005869957e+00
1.607709750566893581e-02,4.946208708808000232e+00
1.609977324263038578e-02,4.938893603447199965e+00
1.612244897959183576e-02,4.480665146735131721e+00
1.614512471655328921e-02,3.613358888430521887e+00
1.616780045351473918e-02,2.416158549216988138e+00
1.619047619047618916e-02,9.983666694074976311e-01
1.621315192743764261e-02,-5.105745440232775101e-01
1.623582766439909258e-02,-1.972901090841104210e+00
1.625850340136054603e-02,-3.255104817816638185e+00
1.628117913832199601e-02,-4.240122506733251306e+00
1.630385487528344599e-02,-4.838023565253932290e+00
1.632653061224489943e-02,-4.994220550983401452e+00
1.634920634920634941e-02,-4.694452920577094623e+00
1.637188208616779939e-02,-3.966088995304110743e+00
1.639455782312925283e-02,-2.875627275621805978e+00
1.641723356009070281e-02,-1.522625230879189884e+00
1.643990929705215626e-02,-3.060985626260566070e-02
1.646258503401360623e-02,1.464200150913136600e+00
1.648526077097505621e-02,2.825330947701403694e+00
1.650793650793650966e-02,3.928513396419394788e+00
1.653061224489795963e-02,4.673028644821102695e+00
1.655328798185940961e-02,4.990903601614567364e+00
1.657596371882086306e-02,4.853116774622225904e+00
1.659863945578231303e-02,4.272247888154739215e+00
1.662131519274376301e-02,3.301329373627506669e+00
1.664399092970521646e-02,2.029004590550898435e+00
1.666666666666666644e-02,5.714348248343291692e-01
1.668934240362811988e-02,-9.383060570541613687e-01
1.671201814058956986e-02,-2.362381046386295314e+00
1.673469387755101984e-02,-3.570774298000541691e+00
1.675736961451247328e-02,-4.453161375984052484e+00
1.678004535147392326e-02,-4.928981704128574393e+00
1.680272108843537324e-02,-4.954793622007665377e+00
1.682539682539682668e-02,-4.528240541419432219e+00
1.684807256235827666e-02,-3.688266099247220708e+00
1.687074829931972664e-02,-2.511558663611382247e+00
1.689342403628118008e-02,-1.105549804406799730e+00
1.691609977324263006e-02,4.013940429583413017e-01
1.693877551020408351e-02,1.871691234684697003e+00
1.696145124716553348e-02,3.171105909982951054e+00
1.698412698412698346e-02,4.181003517660725421e+00
1.700680272108843691e-02,4.809181967257471157e+00
1.702947845804988689e-02,4.998289537376072289e+00
1.705215419501133686e-02,4.731060999191203820e+00
1.707482993197279031e-02,4.031893905151631152e+00
1.709750566893424029e-02,2.964621130156405826e+00
1.712018140589569026e-02,1.626683028750307347e+00
1.714285714285714371e-02,1.402312813792951363e-01
1.716553287981859369e-02,-1.359023365208972489e+00
1.718820861678004713e-02,-2.734201279360232384e+00
1.721088435374149711e-02,-3.859750843290421507e+00
1.723356009070294709e-02,-4.632911121710495905e+00
1.725623582766440053e-02,-4.983093776367954142e+00
1.727891156462585051e-02,-4.878327672211941746e+00
1.730158730158730049e-02,-4.328177792602386553e+00
1.732426303854875393e-02,-3.382871971114511211e+00
1.734693877551020391e-02,-2.128715167977251355e+00
1.736961451247165736e-02,-6.802099606150353583e-01
1.739229024943310734e-02,8.303973646683683318e-01
1.741496598639455731e-02,2.265190694203041311e+00
1.743764172335601076e-02,3.493175614935510431e+00
1.746031746031746074e-02,4.402239001846989908e+00
1.748299319727891071e-02,4.909384772961663757e+00
1.750566893424036416e-02,4.968311303333026174e+00
1.752834467120181414e-02,4.573638691828002756e+00
1.755102040816326411e-02,3.761399937784071668e+00
1.757369614512471756e-02,2.605751183869775556e+00
1.759637188208616754e-02,1.212201374892114103e+00
1.761904761904762098e-02,-2.920205457674854288e-01
1.764172335600907096e-02,-1.769581442009750205e+00
1.766439909297052094e-02,-3.085582288051855304e+00
1.768707482993197438e-02,-4.119874240951694411e+00
1.770975056689342436e-02,-4.778028044238993743e+00
1.773242630385487434e-02,-4.999955273061439165e+00
1.775510204081632779e-02,-4.765394314487179095e+00
1.777777777777777776e-02,-4.095760221445007510e+00
1.780045351473922774e-02,-3.052189551495377184e+00
1.782312925170068119e-02,-1.729958693631561406e+00
1.784580498866213116e-02,-2.497852812452200089e-01
1.786848072562358461e-02,1.253193141195986016e+00
1.789115646258503459e-02,2.641756967057363958e+00
1.791383219954648456e-02,3.789132465508875391e+00
1.793650793650793801e-02,4.590566027178494934e+00
1.795918367346938799e-02,4.972888006758128476e+00
1.798185941043083796e-02,4.901192998513511867e+00
1.800453514739229141e-02,4.382026645869631309e+00
1.802721088435374139e-02,3.462788034284930205e+00
1.804988662131519483e-02,2.227402228018955821e+00
1.807256235827664481e-02,7.886580414993361599e-01
1.809523809523809479e-02,-7.220894050854549384e-01
1.811791383219954824e-02,-2.166911205206747848e+00
1.814058956916099821e-02,-3.413897361948498244e+00
1.816326530612244819e-02,-4.349199966817139718e+00
1.818594104308390164e-02,-4.887427337798401439e+00
1.820861678004535161e-02,-4.979440147924447224e+00
1.823129251700680159e-02,-4.616837769866134700e+00
1.825396825396825504e-02,-3.832725240221872554e+00
1.827664399092970501e-02,-2.698690820851148864e+00
1.829931972789115846e-02,-1.318270101228343760e+00
1.832199546485260844e-02,1.825066408274138574e-01
1.834467120181405841e-02,1.666620808698019207e+00
1.836734693877551186e-02,2.998575073031639171e+00
1.839002267573696184e-02,4.056764068456230277e+00
1.841269841269841182e-02,4.744576775460337181e+00
1.843537414965986526e-02,4.999216957129424266e+00
1.845804988662131524e-02,4.797436358505133391e+00
1.848072562358276522e-02,4.157657236325263739e+00
1.850340136054421866e-02,3.138290435460980632e+00
1.852607709750566864e-02,1.832402569073184662e+00
1.854875283446712209e-02,3.592191806944993737e-01
1.857142857142857206e-02,-1.146760363592914667e+00
1.859410430839002204e-02,-2.548042459370227775e+00
1.861678004535147549e-02,-3.716692217423651190e+00
1.863945578231292546e-02,-4.546013721365556925e+00
1.866213151927437544e-02,-4.960291199868416712e+00
1.868480725623582889e-02,-4.921701759543629429e+00
1.870748299319727886e-02,-4.433768556640446334e+00
1.873015873015872884e-02,-3.541039138326749214e+00
1.875283446712018229e-02,-2.325018320494930624e+00
1.877551020408163227e-02,-8.967269240633745087e-01
1.879818594104308571e-02,6.134342543564851313e-01
1.882086167800453569e-02,2.067589833612763606e+00
1.884353741496598567e-02,3.332977657183042286e+00
1.886621315192743911e-02,4.294069772838298604e+00
1.888888888888888909e-02,4.863119956094673846e+00
1.891156462585033907e-02,4.988174804870674883e+00
1.893424036281179251e-02,4.657817004785289150e+00
1.895691609977324249e-02,3.902207712312569576e+00
1.897959183673469594e-02,2.790332887818482543e+00
1.900226757369614591e-02,1.423704984020933928e+00
1.902494331065759589e-02,-7.290498402535498801e-02
1.904761904761904934e-02,-1.562858839728289873e+00
1.907029478458049931e-02,-2.910126099263159904e+00
1.909297052154194929e-02,-3.991703344468303882e+00
1.911564625850340274e-02,-4.708844244780787669e+00
1.913832199546485272e-02,-4.996074944573118515e+00
1.916099773242630269e-02,-4.827171724961527133e+00
1.918367346938775614e-02,-4.217555188802276867e+00
1.920634920634920612e-02,-3.222882383489350744e+00
1.922902494331065956e-02,-1.933965398561403592e+00
1.925170068027210954e-02,-4.684803623085658231e-01
1.927437641723355952e-02,1.039776206836450445e+00
1.929705215419501296e-02,2.453102815604776055e+00
1.931972789115646294e-02,3.642464929365245574e+00
1.934240362811791292e-02,4.499275625671981693e+00
1.936507936507936636e-02,4.945309412427802087e+00
1.938775510204081634e-02,4.939844094390114293e+00
1.941043083900226632e-02,4.483378646647357968e+00
1.943310657596371976e-02,3.617587658964756869e+00
1.945578231292516974e-02,2.421516510160189650e+00
1.947845804988662319e-02,1.004364647207816930e+00
1.950113378684807316e-02,-5.044841554668215711e-01
1.952380952380952314e-02,-1.967274334589076634e+00
1.954648526077097659e-02,-3.250455408017034920e+00
1.956916099773242657e-02,-4.236874927313697192e+00
1.959183673469387654e-02,-4.836474315195078866e+00
1.961451247165532999e-02,-4.994511074420903363e+00
1.963718820861677997e-02,-4.696556693170119701e+00
1.965986394557823341e-02,-3.969813945866977445e+00
1.968253968253968339e-02,-2.880633321926346468e+00
1.970521541950113337e-02,-1.528455328636162180e+00
1.972789115646258681e-02,-3.673172655894164917e-02
1.975056689342403679e-02,1.458345425371908366e+00
1.977324263038548677e-02,2.820277894306983946e+00
1.979591836734694021e-02,3.924723351135667837e+00
1.981859410430839019e-02,4.670847632923524451e+00
1.984126984126984017e-02,4.990530746118118088e+00
1.986394557823129361e-02,4.854586116657278794e+00
1.988662131519274359e-02,4.275425279064824835e+00
1.990929705215419704e-02,3.305924722534210325e+00
1.993197278911564702e-02,2.034598349202752843e+00
1.995464852607709699e-02,5.775162917131198004e-01
1.997732426303855044e-02,-9.322921104733419284e-01
2.000000000000000042e-02,-2.356983684129934975e+00
2.002267573696145039e-02,-3.566486290899391509e+00
2.004535147392290384e-02,-4.450374212457703038e+00
2.006802721088435382e-02,-4.927949847898750235e+00
2.009070294784580379e-02,-4.955611279953019199e+00
2.011337868480725724e-02,-4.530833062633447206e+00
2.013605442176870722e-02,-3.692396790550743102e+00
2.015873015873016066e-02,-2.516850399273403038e+00
2.018140589569161064e-02,-1.111519457141780576e+00
